Title,URL,Location,Price,Bedrooms,Type,County
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3737151,Lavington,400000,5,Townhouse,Nairobi
4 Bed House with En Suite at Mokoyeti,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3737127,Karen,350000,4,House,Nairobi
4 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-lavington-3737133,Lavington,430000,4,Villa,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3737132,Lavington,400000,5,Townhouse,Nairobi
4 Bed House with En Suite at Karura Avenue,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3737091,Muthaiga,765000,4,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3737084,Lavington,350000,5,Townhouse,Nairobi
4 Bed House with En Suite in Lower Kabete,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lower-kabete-3737079,Westlands Lower Kabete,450000,4,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3737067,Lavington,350000,4,Townhouse,Nairobi
5 Bed House with En Suite in Thigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-thigiri-3737056,Westlands Thigiri,450000,5,House,Nairobi
4 Bed Townhouse with En Suite in Garden Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-garden-estate-3737053,Roysambu Garden Estate,350000,4,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3737047,Westlands Runda,350000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3737050,Westlands Runda,500000,5,House,Nairobi
5 Bed Townhouse with Staff Quarters in Karen,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-karen-3737041,Karen,550000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in General Mathenge,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-general-mathenge-3737025,Westlands General Mathenge,250000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3737014,Lavington,250000,4,Townhouse,Nairobi
6 Bed House with En Suite at Kitisuru,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-kitisuru-3737011,Westlands Kitisuru,1000000,6,House,Nairobi
4 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3731056,Westlands Gigiri,400000,4,House,Nairobi
5 Bed Townhouse with En Suite at Hatheru Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3728821,Lavington,250000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Chalbi Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3730217,Lavington,370000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Mzima Springs,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3730232,Lavington,350000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3730237,Lavington,450000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3730250,Lavington,350000,5,Townhouse,Nairobi
3 Bed Townhouse with En Suite at Utange Mombasa,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-bamburi-3736976,Bamburi,30000,3,Townhouse,Mombasa
4 Bed Townhouse with En Suite at Grevillea Groove,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3731095,Westlands Area,350000,4,Townhouse,Nairobi
7 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/7-bedroom-villa-for-rent-lavington-3733892,Lavington,450000,7,Villa,Nairobi
5 Bed Villa with En Suite at Kabarserian Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3734266,Lavington,350000,5,Villa,Nairobi
5 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3736599,Lavington,420000,5,Villa,Nairobi
4 Bed House with En Suite in Thigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3729421,Westlands Thigiri,450000,4,House,Nairobi
5 Bed House with En Suite at Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-westlands-area-3736974,Westlands Area,650000,5,House,Nairobi
4 Bed House with En Suite at Thigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3736972,Westlands Thigiri,450000,4,House,Nairobi
4 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3736963,Westlands Runda,500000,4,House,Nairobi
4 Bed Townhouse with Staff Quarters in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3736958,Westlands Kitisuru,390000,4,Townhouse,Nairobi
3 Bed Townhouse with Staff Quarters at Lavington,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lavington-3736927,Lavington,150000,3,Townhouse,Nairobi
4 Bed House with Swimming Pool in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3736926,Kiambu Road,220000,4,House,Nairobi
3 Bed Townhouse with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-westlands-area-3736858,Westlands Area,250000,3,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3736814,Westlands Runda,520000,5,House,Nairobi
3 Bed House with En Suite at Windyridge,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3725115,Karen,200000,3,House,Nairobi
2 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-karen-3726951,Karen,90000,2,House,Nairobi
5 Bed Townhouse with En Suite at Runda Off Kiambu Rd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3736819,Westlands Runda,290000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Muthaiga And Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3736813,Ridgeways,330000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Brookside Drive,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3736810,Westlands Brookside,240000,4,Townhouse,Nairobi
4 Bed House at Peponi Rd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3736799,Westlands Spring Valley,250000,4,House,Nairobi
3 Bed House in Banana,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-banana-3736768,Muchatha and Banana,50000,3,House,Kiambu County
5 Bed House in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3461632,Lavington,350000,5,House,Nairobi
5 Bed Villa in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3461636,Lavington,330000,5,Villa,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3668385,Lavington,300000,5,Townhouse,Nairobi
5 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3441210,Lavington,400000,5,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-lavington-3736744,Lavington,490000,5,Townhouse,Nairobi
3 Bed House with En Suite at Mzima Spring,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-lavington-3736734,Lavington,480000,3,House,Nairobi
5 Bed Townhouse with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3736733,Lavington,400000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3736732,Lavington,385000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kileleshwa-3736730,Kileleshwa,245000,5,Townhouse,Nairobi
4 Bed House with Staff Quarters at Fair Acres,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3736726,Karen,220000,4,House,Nairobi
3 Bed House with Staff Quarters at Windy Ridge,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3736724,Karen,200000,3,House,Nairobi
3 Bed Townhouse with En Suite in Runda,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3736716,Westlands Runda,120000,3,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Runda,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-runda-3736713,Westlands Runda,600000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3736711,Kiambu Road,385000,4,Townhouse,Nairobi
5 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3736662,Muthaiga,840000,5,House,Nairobi
4 Bed House with En Suite at Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3736654,Karen,480000,4,House,Nairobi
4 Bed Townhouse with En Suite at Arboretum Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3736640,Kileleshwa,250000,4,Townhouse,Nairobi
6 Bed House with En Suite at Kitisuru,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-kitisuru-3736637,Westlands Kitisuru,900000,6,House,Nairobi
4 Bed House with Staff Quarters in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3736624,Westlands Gigiri,200000,4,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736615,Westlands Kitisuru,600000,5,House,Nairobi
3 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-gigiri-3736611,Westlands Gigiri,420000,3,House,Nairobi
2 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-muthaiga-3736604,Muthaiga,772000,2,House,Nairobi
4 Bed Townhouse with Garden in Utawala,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-utawala-3736585,Utawala,80000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3464271,Lavington,450000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3464292,Lavington,400000,5,Townhouse,Nairobi
5 Bed Townhouse in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3471181,Lavington,400000,5,Townhouse,Nairobi
5 Bed Townhouse with Staff Quarters in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3471270,Lavington,250000,5,Townhouse,Nairobi
3 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lavington-3602779,Lavington,420000,3,Townhouse,Nairobi
5 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3693623,Lavington,520000,5,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3713069,Lavington,400000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3713073,Lavington,400000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3713084,Lavington,350000,5,Townhouse,Nairobi
5 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3718574,Lavington,300000,5,House,Nairobi
5 Bed Villa with En Suite in Karen,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-karen-3731791,Karen,550000,5,Villa,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3732199,Lavington,550000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3736572,Kileleshwa,130000,4,Townhouse,Nairobi
5 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3736574,Muthaiga,550000,5,House,Nairobi
4 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3736570,Muthaiga,500000,4,House,Nairobi
6 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-muthaiga-3736568,Muthaiga,1200000,6,House,Nairobi
4 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3736564,Muthaiga,450000,4,House,Nairobi
4 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3736561,Muthaiga,430000,4,House,Nairobi
4 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3736558,Muthaiga,450000,4,House,Nairobi
2 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-muthaiga-3736553,Muthaiga,230000,2,House,Nairobi
4 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3736537,Westlands Kitisuru,250000,4,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736535,Westlands Kitisuru,500000,5,House,Nairobi
6 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-kitisuru-3736532,Westlands Kitisuru,1500000,6,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736530,Westlands Kitisuru,500000,5,House,Nairobi
4 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3736515,Westlands Kitisuru,400000,4,House,Nairobi
1 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-kitisuru-3736494,Westlands Kitisuru,50000,1,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736507,Westlands Kitisuru,400000,5,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736505,Westlands Kitisuru,850000,5,House,Nairobi
6 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-kitisuru-3736500,Westlands Kitisuru,1000000,6,House,Nairobi
4 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3736480,Westlands Gigiri,570000,4,House,Nairobi
5 Bed House with En Suite at Golf Course,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-windsor-3736467,Roysambu Windsor,480000,5,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3719363,Lavington,400000,5,Townhouse,Nairobi
3 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-gigiri-3736459,Westlands Gigiri,322000,3,House,Nairobi
5 Bed Townhouse with En Suite at Nyeri Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kileleshwa-3736450,Kileleshwa,200000,5,Townhouse,Nairobi
4 Bed House with En Suite at Runda Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3736414,Westlands Runda,350000,4,House,Nairobi
3 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3736139,Karen,180000,3,House,Nairobi
4 Bed House with En Suite at Runda Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3736405,Westlands Runda,400000,4,House,Nairobi
4 Bed House with En Suite at Ruaka Drive,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3736390,Westlands Runda,250000,4,House,Nairobi
4 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3736375,Westlands Gigiri,510000,4,House,Nairobi
4 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3736101,Lavington,450000,4,House,Nairobi
5 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3736336,Muthaiga,840000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3736331,Westlands Runda,580000,5,House,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3736313,Westlands Runda,500000,4,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3736312,Lavington,350000,5,Townhouse,Nairobi
3 Bed House with En Suite at Thika Road - Kenyatta Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kenyatta-road-3736280,Kenyatta Road,60000,3,House,Kiambu County
5 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3736277,Karen,380000,5,House,Nairobi
5 Bed House with Staff Quarters at Mimosa,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3736276,Westlands Runda,350000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3736275,Westlands Runda,400000,5,House,Nairobi
3 Bed House with En Suite at Mimosa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3736274,Westlands Runda,130000,3,House,Nairobi
3 Bed House with Staff Quarters at Windy Ridge,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3736273,Karen,200000,3,House,Nairobi
4 Bed Villa with En Suite in Limuru,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-limuru-3736270,Limuru,300000,4,Villa,Kiambu County
4 Bed House with En Suite at Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3736263,Karen,250000,4,House,Nairobi
6 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-runda-3736266,Westlands Runda,600000,6,House,Nairobi
1 Bed House with En Suite at Waiyaki Way,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-mountain-view-3736262,Westlands Mountain View,40000,1,House,Nairobi
3 Bed House with En Suite at Karen Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3736257,Karen,90000,3,House,Nairobi
5 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kileleshwa-3736254,Kileleshwa,250000,5,Townhouse,Nairobi
3 Bed House with Staff Quarters in Runda,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3736243,Westlands Runda,300000,3,House,Nairobi
4 Bed House with En Suite at Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3736248,Karen,100000,4,House,Nairobi
3 Bed House with En Suite at Ruaka Drive,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3736120,Westlands Runda,422400,3,House,Nairobi
5 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3736246,Westlands Nyari,1000000,5,House,Nairobi
5 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3736244,Westlands Nyari,1300000,5,House,Nairobi
4 Bed Townhouse with En Suite at Windyridge,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3736240,Karen,300000,4,Townhouse,Nairobi
5 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3736231,Westlands Nyari,300000,5,House,Nairobi
5 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3736230,Westlands Nyari,550000,5,House,Nairobi
4 Bed House with En Suite in Spring Valley,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3736229,Westlands Spring Valley,280000,4,House,Nairobi
3 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-loresho-3736227,Westlands Loresho,160000,3,House,Nairobi
5 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3736225,Westlands Loresho,350000,5,House,Nairobi
4 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3736224,Westlands Loresho,300000,4,House,Nairobi
5 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3736222,Westlands Loresho,500000,5,House,Nairobi
5 Bed House with En Suite in Kyuna,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kyuna-3736221,Westlands Kyuna,285000,5,House,Nairobi
4 Bed Townhouse with En Suite in Kyuna,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-kyuna-3736220,Westlands Kyuna,300000,4,Townhouse,Nairobi
5 Bed House with En Suite in Kyuna,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kyuna-3736219,Westlands Kyuna,400000,5,House,Nairobi
4 Bed House with En Suite in Kyuna,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kyuna-3736218,Westlands Kyuna,380000,4,House,Nairobi
4 Bed Townhouse with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3736201,Westlands Area,250000,4,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3736163,Westlands Runda,590000,5,House,Nairobi
4 Bed Villa with En Suite at Riverside Drive,https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-rent-riverside-3597042,Westlands Riverside,350000,4,Villa,Nairobi
4 Bed Villa with En Suite at Tilisi,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-limuru-3736170,Limuru,220000,4,Villa,Kiambu County
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-runda-3736155,Westlands Runda,600000,5,House,Nairobi
5 Bed Villa with En Suite in Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3736133,Westlands Lower Kabete,900000,5,Villa,Nairobi
2 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3736142,Westlands Runda,160000,2,House,Nairobi
1 Bed House with En Suite at Loresho,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-loresho-3736097,Westlands Loresho,120000,1,House,Nairobi
3 Bed Townhouse with En Suite at Nyali,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-nyali-area-3736094,Nyali Area,70000,3,Townhouse,Mombasa
4 Bed Villa with En Suite in Kyuna,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kyuna-3736038,Westlands Kyuna,300000,4,Villa,Nairobi
3 Bed Townhouse with En Suite at Dennis Pritt Road,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-kilimani-3736046,Kilimani,250000,3,Townhouse,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3736039,Westlands Kitisuru,650000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3735984,Westlands Runda,350000,5,House,Nairobi
4 Bed House with En Suite in Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-rosslyn-3735970,Westlands Rosslyn,490000,4,House,Nairobi
2 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3735956,Westlands Runda,150000,2,House,Nairobi
4 Bed Townhouse with En Suite in Karen,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3735944,Karen,400000,4,Townhouse,Nairobi
3 Bed Townhouse with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lower-kabete-3735895,Westlands Lower Kabete,380000,3,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3735860,Westlands Runda,600000,5,House,Nairobi
4 Bed Villa with En Suite in Ridgeways,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-ridgeways-3735863,Ridgeways,320000,4,Villa,Nairobi
5 Bed House with En Suite at Frame Tree,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3735862,Westlands Runda,400000,5,House,Nairobi
4 Bed Townhouse with En Suite in Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-rosslyn-3735691,Westlands Rosslyn,300000,4,Townhouse,Nairobi
5 Bed House with En Suite at New Kitusuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3735854,Westlands Kitisuru,400000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3735849,Westlands Runda,450000,5,House,Nairobi
4 Bed Townhouse with En Suite at Mugutha,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ruiru-3735848,Ruiru,75000,4,Townhouse,Kiambu County
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3735845,Lavington,350000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Convent Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3735800,Lavington,300000,5,Townhouse,Nairobi
3 Bed House with En Suite in Ridgeways,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-ridgeways-3735842,Ridgeways,410000,3,House,Nairobi
4 Bed House with En Suite at Migaa Golf Estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3735837,Kiambu Road,250000,4,House,Nairobi
4 Bed House with Staff Quarters at Thome,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thome-3735835,Roysambu Thome,250000,4,House,Nairobi
1 Bed House with En Suite at Baobab Street,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-runda-3735832,Westlands Runda,100000,1,House,Nairobi
